"$40,000","$45,000","$50,000","$55,000","$60,000","$65,000","$70,000",no gender restrictions,gender restrictions,no salary equality restrictions,salary equality restrictions,no environmental restrictions,environmental restrictions,no firearms restrictions,firearms restrictions,no living wage restrictions,living wage restrictions,no labor rights restrictions,labor rights restrictions,no faith/morality restrictions,faith/morality restrictions,ID
-2.089800503818552,-0.9713608246621485,-0.09175845409070717,0.20740324541471308,-0.86185883217002,1.856759855625349,1.9506155137013657,1.1798685200792773,-1.1798685200792773,-0.01729089975072841,0.01729089975072841,0.11605729123949943,-0.11605729123949943,-0.04237531952733113,0.04237531952733113,-0.19558715975579533,0.19558715975579533,-0.6454535681414991,0.6454535681414991,-0.584776458280049,0.584776458280049,11
-0.0648448137574002,-0.5784951329733449,0.14534580060829588,0.3325383123168022,0.10249163699279282,0.14564275876945926,-0.08267856195660508,0.7127382774023233,-0.7127382774023233,-0.22619848060857933,0.22619848060857933,-0.13261814588386436,0.13261814588386436,-0.021840870925157126,0.021840870925157126,-0.13803114229602972,0.13803114229602972,0.0696768419106533,-0.0696768419106533,-1.7465141192211127,1.7465141192211127,12
-3.9228552692988914,-2.483469903263392,0.301876024394797,-0.2585878343416126,1.3811761572852481,1.8032824770132174,3.1785783482106336,1.6871218561647943,-1.6871218561647943,-0.622052330006829,0.622052330006829,-0.4636013623083268,0.4636013623083268,0.7474249519834981,-0.7474249519834981,-0.6646873898673578,0.6646873898673578,-0.4525355140155248,0.4525355140155248,-0.6337913727122513,0.6337913727122513,13
-1.5401738301138392,-0.6278911817881869,-0.7334900422946407,-0.3017862473742583,-0.12339008306030629,1.424355781674003,1.9023756029572285,-0.16383608660707177,0.16383608660707177,-0.18433190694970222,0.18433190694970222,0.01261611996539319,-0.01261611996539319,-1.3733270351612743,1.3733270351612743,-0.4334349492107119,0.4334349492107119,-0.5753680777771838,0.5753680777771838,0.5035919978253744,-0.5035919978253744,14
-3.398594393443244,-1.6962285410875817,-0.2737155139294678,0.819663822661906,1.4634169910991544,1.373320477704089,1.712137156995144,0.9647751252840934,-0.9647751252840934,-0.6789920313299832,0.6789920313299832,0.017139997880606574,-0.017139997880606574,0.2172030503792328,-0.2172030503792328,-0.4750941400181205,0.4750941400181205,0.16901371104536733,-0.16901371104536733,-0.9533587289305956,0.9533587289305956,15
-1.2621080282133672,0.9927439244084589,-0.6416842378136195,-0.7009896083980245,0.21505075511822705,0.3746512914355,1.0223359034628252,0.14072544507986604,-0.14072544507986604,-0.4769755337257021,0.4769755337257021,-0.5792666304301956,0.5792666304301956,0.16114477043601452,-0.16114477043601452,0.10365402396944816,-0.10365402396944816,-0.5914387519913339,0.5914387519913339,-0.03467505403579461,0.03467505403579461,16
-4.488443921792151,-2.8732866273580835,-1.8250882912616375,-0.2004954777393669,2.1622854407130228,2.770007464194483,4.455021413243734,1.579858964778825,-1.579858964778825,-0.23505501570284276,0.23505501570284276,-0.19617364402800005,0.19617364402800005,0.2662261285883094,-0.2662261285883094,-0.47420270521996677,0.47420270521996677,0.19224576767185417,-0.19224576767185417,0.24201601271666634,-0.24201601271666634,17
-2.1163413162368783,-2.0899687932115203,0.6028971618693674,0.019361279275126732,1.630762499915857,0.5828359483262815,1.370453220061766,-0.5013230118559521,0.5013230118559521,0.10008121755339176,-0.10008121755339176,0.36807907237636067,-0.36807907237636067,-0.43153278722957794,0.43153278722957794,-0.11892789123886024,0.11892789123886024,0.2658042282977228,-0.2658042282977228,0.8882606255713313,-0.8882606255713313,18
-2.337085831716536,-1.2154765450466882,0.27763693717047383,0.41922568708229896,1.1174956837462555,0.6076116570212061,1.13059241174299,0.030669349789824916,-0.030669349789824916,0.8522048726290331,-0.8522048726290331,0.18839127652354584,-0.18839127652354584,0.3965410111653559,-0.3965410111653559,0.21194603836765852,-0.21194603836765852,0.5850722922253193,-0.5850722922253193,0.9635104581199418,-0.9635104581199418,19
0.4111473773586918,-1.1477268752416074,0.00797935462138095,0.5745282425237508,0.0705044700408344,-0.2784561187364343,0.3620235494333838,0.3435878373733663,-0.3435878373733663,-0.44182248209098113,0.44182248209098113,-0.3747280185539377,0.3747280185539377,0.450697972187854,-0.450697972187854,-0.47009786786135666,0.47009786786135666,-0.3373784192903006,0.3373784192903006,-0.002405230877385664,0.002405230877385664,20
-0.262819035542609,0.6037650436742857,0.3272742233732703,0.5894029585776911,-0.5050505759493958,0.27182340922797216,-1.0243960233612144,0.900409354802799,-0.900409354802799,0.2917398718410773,-0.2917398718410773,-0.42227141519361233,0.42227141519361233,1.1359552403819029,-1.1359552403819029,0.15020214863471448,-0.15020214863471448,-0.5215102821916314,0.5215102821916314,0.990900759097176,-0.990900759097176,21
-0.18311634298877003,1.9476055897160915,-0.7020423210947538,-0.3500864118301911,0.4726473999854538,-0.5114524434833825,-0.6735554703044478,-0.17628133003196847,0.17628133003196847,0.29819754306546986,-0.29819754306546986,-0.38799659335426756,0.38799659335426756,-0.6560419859534047,0.6560419859534047,-0.2848491028531573,0.2848491028531573,-0.3318747453005828,0.3318747453005828,-0.7336827453034063,0.7336827453034063,22
-1.4842395419771695,0.20846209711968916,-0.6832874365342465,0.834815699027873,0.11585774464217956,0.7942662326501422,0.21412520507153204,-0.3843187467154279,0.3843187467154279,0.027158133343715238,-0.027158133343715238,0.18141929890981803,-0.18141929890981803,-0.10986627548703017,0.10986627548703017,0.5732728249785316,-0.5732728249785316,-0.3067825173243244,0.3067825173243244,-0.43947834745346814,0.43947834745346814,23
-0.7241192553028839,0.22660918159161722,0.3484835525220946,0.12721457135716363,-0.17532891900775235,0.9419209462331539,-0.7447800773933931,0.21986177265231252,-0.21986177265231252,0.5617277618945483,-0.5617277618945483,0.25712512948942806,-0.25712512948942806,0.5552754188666815,-0.5552754188666815,0.7404393499984044,-0.7404393499984044,0.31932571419613837,-0.31932571419613837,-0.17159056298940867,0.17159056298940867,24
0.7249353944029912,-0.7156853661432522,0.5892863855197074,-0.5459380734894219,0.7515680284208972,-1.0030922969758909,0.19892592826496924,0.44412520951537593,-0.44412520951537593,0.08170287416724022,-0.08170287416724022,-0.6021455633452883,0.6021455633452883,-0.6865414578819586,0.6865414578819586,-0.8230884752903244,0.8230884752903244,-0.4360426343869613,0.4360426343869613,-0.5959757238157894,0.5959757238157894,25
-1.0157977943483842,1.3375190252949962,0.12861097063942292,-0.5563963890075704,0.038568059596585866,-0.028948468810453695,0.0964445966354033,0.017686221256513878,-0.017686221256513878,-0.5823183157345301,0.5823183157345301,-0.7219687541868763,0.7219687541868763,-1.419372140386876,1.419372140386876,-0.8854421011159809,0.8854421011159809,-0.16643983750807803,0.16643983750807803,0.35701607807973235,-0.35701607807973235,26
-2.1620739548207166,0.6974269629432374,0.5112669355779793,0.06551747311361557,0.8150510794608284,-0.4383366931775227,0.5111481969025786,0.09460397290549229,-0.09460397290549229,-0.09074925021002452,0.09074925021002452,0.1520813524539775,-0.1520813524539775,-0.42297963121073134,0.42297963121073134,0.5464501659969828,-0.5464501659969828,-0.43547420321731894,0.43547420321731894,0.21311303545903995,-0.21311303545903995,27
-0.6407883438523115,-0.1837072378637302,-0.30598190362320143,-0.42904875331935677,0.9216036306109865,0.9407272379216965,-0.3028046298740831,-0.2826590265133696,0.2826590265133696,0.06312747709136285,-0.06312747709136285,0.022303522333810208,-0.022303522333810208,-0.7910100691937927,0.7910100691937927,0.12105124214362112,-0.12105124214362112,0.6951976292912716,-0.6951976292912716,-0.08398121551719696,0.08398121551719696,28
2.140410824345678,-0.11537999396425475,0.21701022378756946,-0.23636599576825823,-0.4901907325048016,-0.7441278691629715,-0.7713564567329615,-0.2223049090725218,0.2223049090725218,-0.46222117616429104,0.46222117616429104,0.44099052477066963,-0.44099052477066963,-0.5691481222675281,0.5691481222675281,0.07286605888697532,-0.07286605888697532,-0.09996490473934966,0.09996490473934966,-0.7780060561655773,0.7780060561655773,29
-1.3615404031753893,-1.124382770253634,1.2923844719945434,-0.15182629993984156,-0.7680384696033096,1.219964167551725,0.8934393034259059,0.7980373129562788,-0.7980373129562788,-0.17612964602595313,0.17612964602595313,0.2721904067783147,-0.2721904067783147,-0.794949570268995,0.794949570268995,-0.6123383409219432,0.6123383409219432,0.18577365585378647,-0.18577365585378647,-0.7332979037382548,0.7332979037382548,30
-1.6672664943659579,-2.1885569474301083,-1.3205723304202188,0.5809921266999662,0.8401204401070799,1.3771087939111484,2.3781744114980903,0.16690265770285007,-0.16690265770285007,-0.16147926813839455,0.16147926813839455,0.22323798337558007,-0.22323798337558007,-1.1846660610961497,1.1846660610961497,-0.22715501268944172,0.22715501268944172,-0.24702707068242044,0.24702707068242044,-0.22760424340639365,0.22760424340639365,31
-0.761495048330714,0.9120760154013514,-0.8332639799271994,-0.006334327820164308,-0.2590161472123926,0.7308046122564563,0.21722887563266252,0.038872164122242855,-0.038872164122242855,0.2621429677651795,-0.2621429677651795,0.3146778105442857,-0.3146778105442857,0.13108886831158098,-0.13108886831158098,0.5888422295377299,-0.5888422295377299,-0.7031054003537437,0.7031054003537437,-0.47800917250707897,0.47800917250707897,32
-5.299205699678717,-2.2529930328118852,-1.2006766206077155,0.31734052468811474,1.0328295148613393,3.0902699071260975,4.312435406422766,1.661882340970797,-1.661882340970797,-0.005881796224243713,0.005881796224243713,-0.5018062824131823,0.5018062824131823,-0.41146548255214993,0.41146548255214993,0.3171264598645228,-0.3171264598645228,0.2887688968382574,-0.2887688968382574,-0.3379964074460481,0.3379964074460481,33
-4.191614479035835,-2.892984034988599,-1.0114897209833031,-0.005105463006230528,1.4251330602008565,3.3356306922852528,3.3404299455278585,1.7274659640624308,-1.7274659640624308,0.09685308956658886,-0.09685308956658886,0.503758417005075,-0.503758417005075,-0.4340050212071122,0.4340050212071122,0.5111666898354298,-0.5111666898354298,-0.2632040318468851,0.2632040318468851,-0.09586128392271887,0.09586128392271887,34
-4.6667088180946985,-0.8324906898871028,0.0013280873583091863,-0.03303782703987928,0.651411637726969,1.2901155244146525,3.58938208552175,1.2375406446791797,-1.2375406446791797,-0.10536324931657602,0.10536324931657602,0.03311418850321861,-0.03311418850321861,-0.4511857869638617,0.4511857869638617,-0.4222984036570686,0.4222984036570686,-0.4494194840799213,0.4494194840799213,-0.30622265291376416,0.30622265291376416,35
-2.681452716733042,-2.942638593718796,0.010944175673074381,0.42061860828734565,1.5058420771589556,1.5403560238600424,2.14633042547242,1.8788604838045286,-1.8788604838045286,0.37620793827683463,-0.37620793827683463,0.8687467159794898,-0.8687467159794898,0.24881510522119468,-0.24881510522119468,-0.190101889113295,0.190101889113295,0.2515556903013747,-0.2515556903013747,0.41645740633220624,-0.41645740633220624,36
-4.141383443645807,-4.432873719670985,-2.1669015707000354,0.6998560846471862,2.12922699250112,2.9910297832463035,4.921045873622218,1.730292008316161,-1.730292008316161,-0.04148727185021534,0.04148727185021534,-0.20600920582128696,0.20600920582128696,0.1671598625787647,-0.1671598625787647,-0.2209783546052509,0.2209783546052509,0.0740487024921489,-0.0740487024921489,0.20811130625628657,-0.20811130625628657,37
-1.0415945684447385,-1.1533400658713466,-0.032498204743256126,0.537762351849963,1.2493098815538026,0.1902666096721033,0.2500939959834724,1.3428863719513173,-1.3428863719513173,0.21427137516676734,-0.21427137516676734,0.21813603292341494,-0.21813603292341494,0.9029953984928243,-0.9029953984928243,-0.2579998650786713,0.2579998650786713,-0.5316301467381849,0.5316301467381849,-0.3560158039612926,0.3560158039612926,38
-2.317402746723794,-1.2299841721342466,-0.8851772279773785,0.2917152463662451,1.1173703796496937,1.9744920465078293,1.048986474311651,0.3772647211891616,-0.3772647211891616,-0.44738202660629894,0.44738202660629894,0.35329590492492524,-0.35329590492492524,-0.48213070575294076,0.48213070575294076,-0.36677191330701275,0.36677191330701275,-0.15793449887995983,0.15793449887995983,-0.513121709211448,0.513121709211448,39
-1.6783614184526237,-1.138086427662413,0.06003425165298507,0.20449588054772244,0.5539234270262111,0.07502906184892724,1.9229652250391907,0.31942473390711446,-0.31942473390711446,-0.03213064242301925,0.03213064242301925,-0.43565216745470325,0.43565216745470325,-0.4125652848344843,0.4125652848344843,-0.014021382202274255,0.014021382202274255,-0.2285217591686817,0.2285217591686817,-1.3764803805689712,1.3764803805689712,40
-0.4148001556134388,-0.06817202214909705,-1.0656906140956623,0.03363040082060472,0.3071896949691206,1.0297295475808808,0.17811314848759216,0.5765345701852441,-0.5765345701852441,-0.31453163563815584,0.31453163563815584,0.034513528618144565,-0.034513528618144565,0.16438246406843166,-0.16438246406843166,-0.33713956822975416,0.33713956822975416,-0.10535312173446228,0.10535312173446228,0.5753351111443652,-0.5753351111443652,41
0.4178158195265782,-0.38297694196649457,-0.431912930968356,1.302536131547533,0.24267046630386047,-0.6883438095593093,-0.45978873488381183,-0.9203655817984193,0.9203655817984193,-0.4612464792623368,0.4612464792623368,-0.20091756474036293,0.20091756474036293,-1.793547898721762,1.793547898721762,-0.35810829831164587,0.35810829831164587,-0.03729940492714213,0.03729940492714213,-0.4029809801959001,0.4029809801959001,42
-0.7818637206507485,-0.27171081476185166,1.1589823461383584,-0.06179743599907248,-0.07335135748260432,0.16322098132192273,-0.13347999856600415,0.3292141060521273,-0.3292141060521273,-0.4787600679723837,0.4787600679723837,-0.09550170351155157,0.09550170351155157,0.15571761972978929,-0.15571761972978929,0.2101118650933429,-0.2101118650933429,0.19099784888167026,-0.19099784888167026,-0.6714629123716955,0.6714629123716955,43
-3.441000568699878,-2.898663974815907,-0.2429446769827052,0.10930346360209375,1.3907216431918996,2.3065019202984987,2.7760821934059985,1.7135563624765344,-1.7135563624765344,0.8013231744753808,-0.8013231744753808,0.4020442199304346,-0.4020442199304346,1.0187297033351026,-1.0187297033351026,-0.12990759517522102,0.12990759517522102,0.3699860539648797,-0.3699860539648797,0.35456340192782354,-0.35456340192782354,44
-1.9285032058461504,0.20210347315130792,-0.7511195860910599,0.25353288762789356,0.3474510706477804,0.7316558853546785,1.14487947515555,0.018662244584321787,-0.018662244584321787,-0.14397431969519667,0.14397431969519667,-1.0055787779712857,1.0055787779712857,-0.4791645122476485,0.4791645122476485,-0.3258768540756538,0.3258768540756538,-0.5601285767754302,0.5601285767754302,-0.6677945141351302,0.6677945141351302,45
1.444932964603608,0.37463967953312843,-0.8732747093661011,-0.1418207370574705,-0.3420540062653278,-0.22111223676641387,-0.2413109546814232,-0.3279621541256294,0.3279621541256294,-0.5865318434268353,0.5865318434268353,-0.016465836878037116,0.016465836878037116,-0.4588096659108252,0.4588096659108252,-0.19822493191754412,0.19822493191754412,0.11563802751600108,-0.11563802751600108,-1.051642613075521,1.051642613075521,46
-3.2525169569285963,-1.5950762865824017,0.6282326561458259,-0.01293304993797242,0.5684792183416257,1.7511219584922135,1.9126924604693054,0.6630612054485836,-0.6630612054485836,0.044856828937588474,-0.044856828937588474,-0.05254350496414283,0.05254350496414283,-1.4409018974681453,1.4409018974681453,-0.5880608124424713,0.5880608124424713,-0.13788366574700608,0.13788366574700608,0.421238860739372,-0.421238860739372,47
1.4649330616501464,0.6177132276709344,-0.8816602728366296,-1.0393256465996885,1.0936976089901442,-0.45817214670864836,-0.7971858321662585,-0.01630703330501265,0.01630703330501265,-0.17238786125392905,0.17238786125392905,0.2087323394475889,-0.2087323394475889,0.6576558888002164,-0.6576558888002164,0.08830305966604389,-0.08830305966604389,0.25044628611094194,-0.25044628611094194,-0.16860916543306698,0.16860916543306698,48
-4.6239166326836765,-3.7909892541857406,-1.2132855572312256,0.6634976446329994,1.764114473477613,2.5756051060114555,4.624974219978575,0.9808047959569669,-0.9808047959569669,-0.046409687488917196,0.046409687488917196,-0.3504788786373783,0.3504788786373783,-0.35005560902595684,0.35005560902595684,-0.06928453681498462,0.06928453681498462,0.31081138115732526,-0.31081138115732526,-0.23319052485206013,0.23319052485206013,49
-3.087362569775022,-2.8576147915577645,-0.8405597733258233,0.7058198027118042,1.4402569110048962,1.6268952701377888,3.0125651508041207,1.5960353527631144,-1.5960353527631144,0.22610984478688603,-0.22610984478688603,-0.29158180031194464,0.29158180031194464,0.7366673795861745,-0.7366673795861745,-0.41666396516250787,0.41666396516250787,0.46938338286773285,-0.46938338286773285,0.006292653721857634,-0.006292653721857634,50
-0.7844405934275391,1.6952889871341656,0.806739651776893,0.31458962072655927,-0.9160191935029137,0.14516822123204298,-1.261326693939208,-0.4699301639072396,0.4699301639072396,-0.2369181117161903,0.2369181117161903,0.13538411769053668,-0.13538411769053668,-0.39272981853852174,0.39272981853852174,0.2919252563768112,-0.2919252563768112,0.35558335263393787,-0.35558335263393787,0.06808144453707307,-0.06808144453707307,51
-0.21701257200850002,0.10438478550135336,-0.869680306808729,0.5233132721463308,0.18265777141273262,-0.2301692359262842,0.5065062856830964,-0.18592567740075439,0.18592567740075439,-0.09949265073994147,0.09949265073994147,-0.4079036666863217,0.4079036666863217,-0.6093948163082638,0.6093948163082638,-0.5017958613026066,0.5017958613026066,0.12428550240730053,-0.12428550240730053,-0.17012668115487714,0.17012668115487714,52
-3.4544279144368994,-1.8836959753653917,0.36021210659504843,-0.07001569475761114,1.1684037487289327,2.353215484324026,1.5263082449118952,1.4420054618104836,-1.4420054618104836,-0.4970053431315602,0.4970053431315602,-0.04587997360038718,0.04587997360038718,0.9690051212137757,-0.9690051212137757,-0.5802554483259261,0.5802554483259261,-0.266088158896081,0.266088158896081,0.3732751738177371,-0.3732751738177371,53
-4.022856223231422,-1.2447442959121486,-1.8634646164243063,0.43512645479684126,0.4503915208440176,2.6734467518368623,3.5721004080901553,1.7578155196470955,-1.7578155196470955,0.4418975783228434,-0.4418975783228434,-0.09646525669829087,0.09646525669829087,-0.24004099183883174,0.24004099183883174,0.26654638260764635,-0.26654638260764635,-0.047333702617536805,0.047333702617536805,-0.0429642087101111,0.0429642087101111,54
-0.7814984803136129,-1.229128717808042,-0.37756207201575287,-0.6235520101829048,0.3030036987370482,1.5891836055089774,1.119553976074287,1.0114633881616615,-1.0114633881616615,0.2786268229538038,-0.2786268229538038,0.464248135373086,-0.464248135373086,-0.6365127107198618,0.6365127107198618,-0.37290151193380905,0.37290151193380905,-0.644967916645903,0.644967916645903,0.3551898049580877,-0.3551898049580877,55
-2.499122363951599,-2.186485323101813,-0.5992168960371727,1.1144828224643604,0.6704459051746872,1.404709025606632,2.0951868298449052,1.223399551179942,-1.223399551179942,0.440217982933093,-0.440217982933093,0.6027988726591849,-0.6027988726591849,0.3756734540362105,-0.3756734540362105,0.9366169821426112,-0.9366169821426112,0.5097860206728003,-0.5097860206728003,1.076495901360764,-1.076495901360764,56
-1.2262886023066353,-1.694674499268772,-0.5442183273123995,0.4029645474519682,0.7533258096940109,1.1925543324237642,1.1163367393180634,0.9881212792860974,-0.9881212792860974,0.02459589877832188,-0.02459589877832188,-0.3770080998929577,0.3770080998929577,0.9101308183321074,-0.9101308183321074,-0.061230897598199836,0.061230897598199836,0.017636719036779793,-0.017636719036779793,0.11638151291131595,-0.11638151291131595,57
-1.0266759060576272,-1.3229214146544261,-0.19768211252078116,0.3618881986326096,-0.14892404351783514,1.4683915747374496,0.8659237033806103,0.44494009228617504,-0.44494009228617504,0.21196419425427887,-0.21196419425427887,0.47851138201727766,-0.47851138201727766,-0.2455444697745172,0.2455444697745172,0.9130076532122207,-0.9130076532122207,0.4167492818563051,-0.4167492818563051,-0.10879585456895605,0.10879585456895605,58
1.1798014008452045,-0.9844636844280734,-0.8528603554151527,0.373877354344719,-0.22125848928373087,-1.139212644826401,1.6441164187634345,0.1759751089460086,-0.1759751089460086,0.25375820779940694,-0.25375820779940694,0.2184918880601985,-0.2184918880601985,-0.22445486015897748,0.22445486015897748,-0.473282087099328,0.473282087099328,0.1282338491949499,-0.1282338491949499,-0.6805008571397807,0.6805008571397807,59
-2.2384581166517274,-1.062951642015572,-0.8060510244080745,0.6078194857820534,1.0317223265740196,0.4873283457420678,1.9805906249772331,0.683124693666065,-0.683124693666065,0.019854615346359808,-0.019854615346359808,0.2777602409071947,-0.2777602409071947,0.4596271147023553,-0.4596271147023553,0.37626639930273315,-0.37626639930273315,-0.08941847008410757,0.08941847008410757,0.08312197714711252,-0.08312197714711252,60
-4.04316414939774,-2.830321949281757,-1.2177773981399715,0.6780816617106031,1.6542996765611473,2.1357299900381843,3.623152168509534,1.8065958186681135,-1.8065958186681135,-0.15622754528350252,0.15622754528350252,-0.3000328553912911,0.3000328553912911,0.2828202910527402,-0.2828202910527402,-0.09432049178128274,0.09432049178128274,0.03540484768707859,-0.03540484768707859,-0.9635931482262625,0.9635931482262625,61
0.5235147299306665,0.9796297317141521,1.0867813599989062,0.34043897127223965,-0.6053474719322546,-0.4252538585154261,-1.8997634624682838,-0.5806312419507491,0.5806312419507491,-1.070764853248959,1.070764853248959,-0.34078731757090264,0.34078731757090264,-0.7396653098756267,0.7396653098756267,-0.24868628531898074,0.24868628531898074,-0.3945712225233353,0.3945712225233353,-0.3350913103275846,0.3350913103275846,62
-2.282429243581258,-0.822428667400008,-0.7458868503510465,-1.5887738928398756,1.5214139839617367,1.202733441933264,2.715371228277187,0.9467322827740706,-0.9467322827740706,0.03657894349237332,-0.03657894349237332,0.3340140344721067,-0.3340140344721067,0.16438553541214926,-0.16438553541214926,-0.2772539432706389,0.2772539432706389,-0.1839892463366866,0.1839892463366866,-1.0737169309822032,1.0737169309822032,63
-2.4213903113309247,-1.8671868760687886,0.07189532613040654,-0.43475139591137824,0.527814546119906,1.667989052429963,2.455629658630816,1.476644891070422,-1.476644891070422,0.9600948415605887,-0.9600948415605887,0.02246825555206776,-0.02246825555206776,0.45847742778654493,-0.45847742778654493,0.05314733094828969,-0.05314733094828969,-0.15093327170096416,0.15093327170096416,0.3983013677990132,-0.3983013677990132,64
-1.4705449506028216,1.0959853695596917,-0.4860756412677168,0.1450783547415038,-0.20129132992405652,0.18967593714982328,0.7271722603435762,0.5932309577170102,-0.5932309577170102,0.09910023625198842,-0.09910023625198842,0.22862113266224562,-0.22862113266224562,0.011207563002466055,-0.011207563002466055,-0.30615921194830265,0.30615921194830265,0.13353648141356278,-0.13353648141356278,-0.07044580541336767,0.07044580541336767,65
-3.5641639923973765,-0.7923028109060203,0.49915670347146174,-0.19140577525337032,0.8094367139626699,1.3823068271281282,1.8569723339945072,1.8186460217616112,-1.8186460217616112,0.24752061721375765,-0.24752061721375765,-0.3181356777806847,0.3181356777806847,0.6268981357958694,-0.6268981357958694,-0.8878197697937432,0.8878197697937432,0.019647665112582736,-0.019647665112582736,-0.0168139909507944,0.0168139909507944,66
1.0532463150826132,-0.13590889945558,-1.1965808805043092,0.030388742014352932,0.8920958905081369,-0.9130422706860559,0.2698011030408421,-0.15641387015318817,0.15641387015318817,-0.37008603295579595,0.37008603295579595,-0.18161365224113335,0.18161365224113335,-0.5771608177018577,0.5771608177018577,-1.171204817744452,1.171204817744452,0.032007146975455605,-0.032007146975455605,-0.10892908492952663,0.10892908492952663,67
-5.132303965410527,-3.4578552579926143,-1.3803283784963702,0.23586907748260358,1.9179389827899826,2.9033613813963046,4.91331816023062,1.4547251150221907,-1.4547251150221907,-0.22048234054726729,0.22048234054726729,0.042524104194302484,-0.042524104194302484,0.7358810017552246,-0.7358810017552246,-0.4805397455647243,0.4805397455647243,-0.3755320725634299,0.3755320725634299,0.10775628647949774,-0.10775628647949774,68
