wtp_child_labor,wtp_firearms,wtp_fossil_fuels,wtp_racial_diversity_mgmt,wtp_gender_pay_gap
-185722.9401465099,-42289.11101823053,32471.55911683194,32810.633282574054,-18772.386800275715
-6991.023125190762,-1475.0324815643282,339.05242943981034,-3656.6925433188367,-2936.6023387415757
-363555.67670413683,-55303.89029654979,-31230.415172202447,-15620.149142620327,-65050.00870788466
-160847.14990160905,4428.869279157802,12842.142283383742,-23710.362538461035,-41201.49517767234
-23101.130750097796,-3669.1138223214934,-1945.7667302924428,-5405.613892432231,-5098.995602472888
-57981.08813977427,-9989.882926015995,15083.441377877234,-20155.914006338367,-30987.845061965603
-608558.5784366075,-21865.52320165535,31357.23907129901,-77700.22989113843,-167100.09182703582
20805.197161703658,-11415.96640993108,-1152.1741711770242,6393.110221768291,7437.77881542954
-58062.22851543565,10228.718392386487,6930.4404366698645,5851.421242960515,-3348.465815903887
-66636.96805558393,-20805.345053217465,-7223.955115742334,-21801.23059448731,-37818.93826513324
-11890.328778407777,794.9741872418479,4832.513965105571,1466.9924312135186,-4200.444908943348
77437.7900556456,-18821.062182042122,-9309.932944593635,11732.817641306465,22155.572825805524
-59373.044489513246,3828.5144367091607,7894.5225225184995,3875.0118333464598,-18076.51738785448
14258.416516699092,20987.802715111386,-8458.037286284138,41621.47017881181,7879.149510554452
-6788.410994724621,39167.637989781775,10144.726503829306,12187.932984794019,-5261.003659923858
-7461.590073985066,32423.613080334533,7819.675815378261,1348.4501402286041,1656.3141894744153
13973.562839145465,-7771.930760515067,4075.903151786733,568.4297674670244,-48801.59084279743
-15022.153866698229,9569.008087738352,1586.1087804725144,2787.3000466619505,-13531.264771766671
-2715.6544325814925,6167.2872201970085,4371.185681843209,11880.732702608755,3485.6517467186545
-16583.31446672983,17975.135543042863,12717.074233338424,-22794.424620755544,-27485.84044867254
-17153.31561748197,19735.42375004625,7745.6637305356635,27680.54388553167,5939.971411146193
-14568.327788276365,-3463.4249210083062,-1332.2096454476193,-6681.499513763304,-16401.429312978787
-5058.090094712571,1525.7879626180547,-326.12421542071644,3116.048839490086,2834.3373578173523
-13472.975493991902,5126.276814672718,1262.0616082863576,536.712671686442,-465.78507959632293
4960.588904951267,3986.386771595428,1192.9273936827474,3137.7516775531453,799.0631109120094
-62759.186196027294,24106.81109952553,41981.35099861923,-27942.46945678298,-78262.44936331111
10359.842437374879,21688.025607695035,1084.9356592836155,-410.7274868959291,-10961.314902893726
13167.669797770948,-8463.475303993671,5403.799970605737,2806.1045341561376,9728.431921222633
-101993.53698414974,-10234.905934118859,848.041644773044,-17482.06366309608,-13339.238740676374
42.3148504426571,2053.4719118362914,2037.1473808453115,160.07595164883728,-1728.9721358614318
-44594.063850401835,34664.990265374654,12000.626478578979,15532.59094475601,-19087.677713672972
113779.13874867761,-95232.75170155447,-68060.7010697814,22357.97327640406,41387.777186106105
-2210.2391490679406,-43.15717746804697,-650.309875210315,189.8366675031086,-423.4587338951687
-37700.843920062325,-2966.266813985921,6588.8572987976,-10458.364586016916,-11589.74587420247
-10958.05855374754,-14888.772097122566,26161.204051574732,-44182.63082828393,-175355.7240968377
-29829.7576653204,-28393.57571841028,25825.859242214832,-24408.742278885835,-55651.599662985034
-4816.697026996916,4655.197683874323,-3199.975706705212,-1405.6755462128554,-3281.877219688621
4085.9215307466293,149.2492377110277,903.715007465353,-59.57391885811362,-4821.69000151005
331.6688485955698,-510.1399229854932,2299.2072531506788,-3012.7380960618107,-5251.145289776881
89777.59582871269,-8949.651522251257,-5496.115003387472,2858.217981291305,25712.80446618071
-417134.44308508805,62526.87829766489,18379.828377406193,-60700.92950004666,-107206.31031740534
12690.461486725924,3053.171069020946,8705.072485833243,3440.424654444362,-159.02113715267697
57709.95341983099,-25542.470510092022,31999.496369617555,30990.42923761583,33302.242952450564
1176.1654916533128,1692.1875252253956,-348.2675826724098,1629.4907930912261,1524.3140631971303
8963.697618642496,16739.83078575438,3228.997483451811,-142.93043495178694,-20466.899392017316
-5037.0625872124565,18088.905034908435,4290.958899406036,19879.56340527183,783.4296674256663
-19480.219324986556,-2239.813471238704,-21636.733114258008,55802.29693449331,22988.507958446622
-944309.3030398826,137878.09174727072,58125.23660215592,-49637.12190446454,-148007.82975791016
79565.81636929634,2338.3308462358946,-2508.196960936633,1239.7693036698467,12630.347765796003
-19694.37996665568,-1242.6372893637638,-1624.601728028966,-34.16560989670866,-4780.972241072862
-12649.958844945806,16367.892144724261,2851.7496883758195,9350.371041624032,1182.997210111982
13684.094242945594,-849.2846006066893,15275.52084284882,36091.64382870258,15031.787481028445
359762.2974489377,-44678.4992191951,-41958.91330441981,20283.87661044046,90471.3446984269
-30734.04939661846,3464.172816600722,1181.9671046388935,-4375.6202936562295,-9271.387195792935
-3611.763881746398,-15274.572502206553,13714.79865446683,8904.427948166154,9172.2786659441
-1767741.4738162549,244345.20691043977,87777.07486321284,92916.54225917315,-376105.0476781189
-24165.448893387325,659.2988719689636,1845.7426676704742,-1002.6619393551296,-21713.223721210772
-39489.12538266108,3034.0054561464494,-2006.0441551770411,-3614.2480707531845,-26028.30848630819
-112132.79841705835,9639.871973398524,14095.55003260487,-6155.814436647667,-20629.006238974798
-4697.477979807179,2524.2568508832983,436.92257162089834,409.50074097138105,1755.8580592669368
-3889.90041298386,358.90070395683404,29.681532205850257,-3620.3162122681633,-11371.805334635626
-2915.4076667086033,-11528.970829562477,-1531.4012489656886,-5311.209645115498,47.894944261965854
2285.720242626356,184.65323928200831,-852.5019856953298,17.30013713375872,-1211.5914331324914
-308.7701341262806,1164.3026506920983,-1304.6612435576133,-2000.3963998574345,-461.8097090891555
-7274.037733721613,2444.932314684432,-608.3294167884369,2560.250641773653,233.042683101392
585.2252373410909,4717.778919594716,1203.0968450181663,-3616.269639258461,107.66458351740552
-228365.1744216263,4843.4720339462065,20702.976954355156,3625.1190515891913,-1238.7596758127497
-37967.61764285075,5497.319274228207,3289.1588667580836,-2759.422636074212,-5380.398783448023
286907.365630988,-77200.79638853691,-51071.42016962775,37497.26784352101,51484.58697719029
54115.8368149902,-2866.8759953635913,-110909.93840478091,27450.548303547966,308687.30529426516
34300.769847044015,-54934.39551602387,-19898.911920702594,-214.42314155269412,14280.442997276496
-3712.6327073035995,2808.750480679496,517.2892350547472,-612.039135040125,981.3740989830904
-1013.0199003038291,-2306.89931404796,-937.6747485945701,-1394.5934136801004,-476.1738059093484
-31269.618724988275,29378.00278472097,3799.0380863685896,33809.87962402921,-2385.3657081008655
-268547.1367624116,21977.23464272456,15449.310045162187,9407.857446849175,-49917.426340712205
-88255.36725589029,-8446.42685542179,10.450050636664919,46.942924674767106,-8307.627893474679
-8525.448540029714,-11847.84814469936,-339.09236288171115,-10527.841716444207,-19061.9090897919
-101625.20610193677,6602.641053126365,75687.48908069484,-113569.88430912555,-79212.72805779133
-1044.2749199663883,39.39302173107971,-780.9065806795488,1711.9986972768834,-2326.801870486953
-24684.658790216894,9750.406615460675,-1125.6492408483346,-13404.550870216191,2813.45586002502
-124450.15563415243,2004.102100470065,36425.14758231681,10332.797790484059,-4128.891080505183
-8646.481459579085,-1613.4911051881038,2327.6972948028993,1652.9945034421937,-14004.873567739018
-15985.145364678943,20759.44077416648,3948.1277220817447,4191.472181516198,2970.759286449339
89935.71417662824,915683.6078546324,-1770.592645003729,-51462.86225506611,314345.6117772474
-11522.09700429921,8236.91214843677,4538.556631972099,-5019.988375281892,-4004.969415069643
-32275.554565326398,10292.553266217303,32699.198832813076,-24168.90104896508,-74482.35656766959
-31235.750461321648,27407.927223857405,28150.243930106055,22682.426915356584,-13353.558758625173
380.09699076687417,1263.743857590323,-2395.1634178316517,352.67561378177294,-533.8537584737246
-2976.2623618735247,3490.6250630451027,469.97974970438577,1500.2567771170163,-637.7266666505226
-27959.58422173392,10344.58447105343,4917.580282325693,-14372.717193850516,-19041.484492945696
-93248.89893653544,208037.38854831082,112982.33346394193,-141372.67536716344,-37910.96337730915
-8446.274449329629,7764.571854915812,4834.11967498962,-3100.837928294292,-3738.540417379704
-71071.40423271044,-2049.0273083673233,4361.969818364608,-9322.365238569324,-12107.391256264018
-13584.259882191436,-1050.0286832383058,3459.254445996245,-1632.2655438773818,-3851.548411083338
-23017.18631131911,33752.691508678785,24278.776154709754,-86555.0259175131,-309464.02210558305
-6886.559018974802,-2110.6429079933937,2994.4482101694193,3113.321789279001,-3384.180860109622
3017.063475034612,5251.770895890272,8731.644196950792,-5945.070726252001,-1524.2949965605437
-51087.733043566855,194.91088907469526,-2439.387064574417,-7597.9710092023215,5084.873529333835
-73659.10991433983,436322.91329980065,107701.23140858788,11562.04213400114,-22583.040351653206
-3905.483120732767,14808.159296772295,4819.783527697991,-5386.843367315832,-34754.042785041886
-90064.25864783578,7119.370624576777,5497.914882650208,-10727.961389598739,-20326.144086452867
-23681.839100358397,10073.401522262013,1995.2182224401931,-5012.104756145903,-9283.07896276489
-279237.13130102534,-50502.02694912237,18097.511375042912,-44575.34202211078,-74530.92700900866
-11256.7867998044,916.0338696585835,4021.692269340927,-1796.8919261593005,-3513.1528868345567
-5422.070920785825,1818.7934450626485,17683.378579476135,-54537.557542206334,-8588.380573272734
-11948.476281351115,8967.613876596217,12502.348162965236,-27805.600922788522,-64643.62202171076
-113850.28690909203,76118.85051014835,37461.65858467547,-19689.369006631852,-49279.346533504766
-101068.07428813784,14265.771751600385,15081.08111828078,-1903.1349406806678,-15213.191536863556
-660.4090224580469,7927.147770222555,7452.615232920432,3465.913566756572,-14695.381105616216
-21420.680402504786,-10612.700923635866,1472.4263491210206,-5962.683654158689,-16609.922795634913
596.1233906747395,-3483.8376862555415,729.7797685401093,-3987.011595844003,-12566.266815023144
-67203.04860251966,250481.89874093357,60345.1468931743,44547.53457222417,64455.563418600024
103793.76239210636,-698.0160044699087,-5676.693020604727,6202.144917934338,25795.34111124821
-2998.026483897733,-1174.2567547367144,1512.2846772264172,19082.77573524863,7117.914950993454
-53590.78850727768,-3457.817272411194,7431.42502564799,-7841.6751773204405,-19656.23838109165
-11457.051497255938,-33971.23710939101,7564.621463448507,-9328.128532097446,-6422.18989576877
-401854.52837277803,-40436.68734985058,24218.517082189042,-71859.14195160335,-50338.40582456162
4755.394035675738,-8716.974751607944,13683.38753366237,-19706.645226848792,-30159.36844131841
-3646.298842348959,-3062.18928768482,486.1127436773764,1856.2491215076493,-9628.891909708782
-3335.451889430672,22882.412084465548,22022.895911080792,-865.4926634351625,-7940.974424332216
157908.01673516128,-56007.397400091875,-24058.97501820562,-17984.285269709504,52268.388091655084
-73078.06555721682,40096.28642851919,27530.464370331552,-17591.824579995548,-963.6361104948137
-1900.9139543056774,-192.6056678425315,-43.232136221513684,2933.238688947911,-2445.135861150784
-37334.63400343663,-4738.52415662796,4289.21691452642,-16105.477286951069,-28373.00813647493
-318626.8925846791,-6587.957030599413,22300.796788687767,-34802.964650547525,-65885.51703508536
-118900.98942630526,32998.46453391944,-20414.146214315806,-3543.0612254885086,-31217.75007639797
6068.049391402224,-460.3829201192642,7603.436521514895,6307.0813727967125,87.20722006496528
-13988.660057486082,872.0474602992531,-1436.124595902037,358.7092007822513,-5116.36621998474
2161.624339769165,7695.560246990771,10467.44893160667,-5759.034187923782,-5856.353973825533
14103.191596039018,-12564.485223391386,-10459.66432735903,6228.5932269022715,1148.5428874339875
-2656.8253167566445,-65.16322028016518,-1396.5510842291096,385.40025688670477,-545.4384621050682
305816.8660216322,137686.90488443337,9181.87806100515,277459.7562666341,257669.2330528513
-10904.76271426231,9895.153456871361,5924.190551755025,538.506298949031,-6212.063949162306
44228.84579354191,-2479.8090376538607,-558.3818420253797,1717.8697438725349,11205.66840638902
72592.89541648746,-536.5764224659598,-15560.225104174126,11547.313440993172,19109.38440988356
-11699.063410049277,1007.2863932581351,-1352.9059996631447,-1735.5596748844346,635.3959096623083
-78629.5098435319,1635.8774351646043,7253.686109323306,-53393.24818782667,-51671.75377395947
-2703.5875920857566,-148.12673583352233,2564.933017644309,691.698333770948,-1693.5518170959717
-39426.905780760215,-2650.550306850598,11289.883770687893,10168.889774947773,6546.661757194813
3201.1345487257645,5057.632037273046,1359.9636074524406,4005.0124463618417,-306.9554643938735
-2013.9581044759343,1780.9964341310404,1129.2024419955742,1215.6701120904415,1487.6759219936814
-5.533283483754904,-29933.192134187844,-18544.201043076704,-23147.640808044922,-1340.1553232321332
-16125.65161056574,156515.9373112738,95956.59693243385,-25929.581243637764,-22673.21872738027
2307.9796601263824,-871.4621288037573,1177.6117368723337,-385.21053448179305,-643.885265703976
-6260.177498810935,5475.792573643533,3175.9169557846867,2497.7405978725365,481.79203845179234
34546.6544633373,-22528.812077126917,-131.3797917951069,-41800.11832416673,-327330.2079123212
-2023.8100765270099,1550.9597999554248,1391.6936242564907,520.0514228997082,462.4162970445702
-17196.906643886334,8282.996913076515,4317.427132605209,-5537.040763189281,-4513.538215938298
613.6924933308215,-747.3828495528608,40.44731595825497,991.1599265901305,-302.928737825313
4359.733334571196,20804.37089163833,4255.096181832154,10945.766720066616,2335.751625078886
3043.0520119084954,2569.446382097474,1760.3317813900558,-329.83710789069573,-5789.594185101873
-8979.762234373906,-1062.582545648943,2190.18153047364,-1074.9307952905858,-18701.98636244242
-262697.5371304781,17379.91273724817,23461.964432286048,-22425.49089693538,-69747.35123264871
